feature	chromosome	start	end	SLX-16150.D709tp_D502tp.HC22VBBXY.s_3.r_1	SLX-17921.D710tp_D503tp.H5J55BBXY.s_8.r_1
12:108500001-109000000	12	108500001	109000000	0.841	0.822
12:109000001-109500000	12	109000001	109500000	1.006	0.875
12:109500001-110000000	12	109500001	110000000	0.986	0.9
12:110000001-110500000	12	110000001	110500000	0.966	0.826
12:110500001-111000000	12	110500001	111000000	0.934	0.936
12:111000001-111500000	12	111000001	111500000	0.939	0.859
12:111500001-112000000	12	111500001	112000000	1.143	1.006
12:112000001-112500000	12	112000001	112500000	0.978	0.797
12:112500001-113000000	12	112500001	113000000	0.986	0.958
12:113000001-113500000	12	113000001	113500000	0.989	0.939
12:113500001-114000000	12	113500001	114000000	1.012	0.904
12:114000001-114500000	12	114000001	114500000	0.982	0.92
12:114500001-115000000	12	114500001	115000000	0.938	0.849
12:115000001-115500000	12	115000001	115500000	1.036	0.916
12:115500001-116000000	12	115500001	116000000	0.942	0.932
12:116000001-116500000	12	116000001	116500000	0.938	0.921
12:116500001-117000000	12	116500001	117000000	0.909	0.98
12:117000001-117500000	12	117000001	117500000	0.975	0.954
12:117500001-118000000	12	117500001	118000000	1.055	0.95
12:118000001-118500000	12	118000001	118500000	0.953	0.913
12:118500001-119000000	12	118500001	119000000	1.098	1.007
12:119000001-119500000	12	119000001	119500000	1.066	0.94
12:119500001-120000000	12	119500001	120000000	1.023	0.922
12:120000001-120500000	12	120000001	120500000	0.99	0.934
12:120500001-121000000	12	120500001	121000000	1.001	0.893
12:121000001-121500000	12	121000001	121500000	0.979	0.887
12:121500001-122000000	12	121500001	122000000	0.958	0.934
12:122000001-122500000	12	122000001	122500000	1.013	0.889
12:122500001-123000000	12	122500001	123000000	0.853	0.838
12:123500001-124000000	12	123500001	124000000	1.087	0.959
12:124000001-124500000	12	124000001	124500000	1.073	0.898
12:124500001-125000000	12	124500001	125000000	0.888	0.895
12:125000001-125500000	12	125000001	125500000	1.077	0.999
12:125500001-126000000	12	125500001	126000000	1.031	0.906
12:126000001-126500000	12	126000001	126500000	1.085	0.888
12:127000001-127500000	12	127000001	127500000	0.964	0.871
12:127500001-128000000	12	127500001	128000000	1.018	0.897
12:128000001-128500000	12	128000001	128500000	0.937	0.937
12:128500001-129000000	12	128500001	129000000	0.9	0.908
12:129000001-129500000	12	129000001	129500000	1.097	0.958
12:129500001-130000000	12	129500001	130000000	0.975	0.888
12:130500001-131000000	12	130500001	131000000	0.999	0.946
12:131000001-131500000	12	131000001	131500000	0.986	0.924
12:131500001-132000000	12	131500001	132000000	0.914	0.881
12:132000001-132500000	12	132000001	132500000	0.941	0.943
12:132500001-133000000	12	132500001	133000000	0.83	0.977
12:133000001-133275309	12	133000001	133275309	0.817	0.799
13:20000001-20500000	13	20000001	20500000	0.871	0.884
13:20500001-21000000	13	20500001	21000000	0.952	0.824
13:21500001-22000000	13	21500001	22000000	1.081	0.882
13:22000001-22500000	13	22000001	22500000	0.94	0.931
13:22500001-23000000	13	22500001	23000000	0.947	0.872
13:23000001-23500000	13	23000001	23500000	0.998	0.944
13:23500001-24000000	13	23500001	24000000	0.974	0.867
13:24000001-24500000	13	24000001	24500000	0.935	0.906
13:24500001-25000000	13	24500001	25000000	1.128	0.985
13:25000001-25500000	13	25000001	25500000	1.006	0.824
13:26000001-26500000	13	26000001	26500000	1.013	0.854
13:26500001-27000000	13	26500001	27000000	0.992	0.828
13:27000001-27500000	13	27000001	27500000	0.927	0.848
13:27500001-28000000	13	27500001	28000000	0.93	0.891
13:28000001-28500000	13	28000001	28500000	0.964	0.765
13:28500001-29000000	13	28500001	29000000	0.99	0.964
13:29000001-29500000	13	29000001	29500000	1.005	0.935
13:29500001-30000000	13	29500001	30000000	0.962	0.87
13:30000001-30500000	13	30000001	30500000	1.102	0.913
13:30500001-31000000	13	30500001	31000000	0.92	0.853
13:31000001-31500000	13	31000001	31500000	1.047	0.987
13:32000001-32500000	13	32000001	32500000	1.002	0.762
13:32500001-33000000	13	32500001	33000000	1.026	0.966
13:33000001-33500000	13	33000001	33500000	0.958	0.841
13:34000001-34500000	13	34000001	34500000	1.02	0.896
13:34500001-35000000	13	34500001	35000000	0.904	0.808
13:35000001-35500000	13	35000001	35500000	1.039	0.844
13:35500001-36000000	13	35500001	36000000	1.065	0.898
13:36500001-37000000	13	36500001	37000000	0.883	0.955
13:37000001-37500000	13	37000001	37500000	0.925	0.899
13:37500001-38000000	13	37500001	38000000	0.887	0.887
13:38000001-38500000	13	38000001	38500000	1.147	0.752
13:38500001-39000000	13	38500001	39000000	0.949	0.885
13:39000001-39500000	13	39000001	39500000	0.974	0.897
13:39500001-40000000	13	39500001	40000000	0.966	0.942
13:40000001-40500000	13	40000001	40500000	1.107	0.921
13:41000001-41500000	13	41000001	41500000	0.882	0.869
13:41500001-42000000	13	41500001	42000000	0.927	0.93
13:42000001-42500000	13	42000001	42500000	1.049	0.936
13:42500001-43000000	13	42500001	43000000	0.951	0.901
13:43000001-43500000	13	43000001	43500000	1.165	0.957
13:43500001-44000000	13	43500001	44000000	1.061	1.008
13:44000001-44500000	13	44000001	44500000	0.92	0.905
13:44500001-45000000	13	44500001	45000000	1.063	0.923
13:45000001-45500000	13	45000001	45500000	0.928	0.855
13:45500001-46000000	13	45500001	46000000	1.078	0.913
13:46000001-46500000	13	46000001	46500000	0.888	0.922
13:46500001-47000000	13	46500001	47000000	0.987	0.848
13:47000001-47500000	13	47000001	47500000	0.986	0.942
13:47500001-48000000	13	47500001	48000000	1.185	1.007
13:48000001-48500000	13	48000001	48500000	0.937	0.816
13:48500001-49000000	13	48500001	49000000	1.003	0.854
13:49000001-49500000	13	49000001	49500000	0.96	0.859
13:49500001-50000000	13	49500001	50000000	1.023	0.767
13:50000001-50500000	13	50000001	50500000	0.921	0.876
13:50500001-51000000	13	50500001	51000000	0.949	1.007
13:51000001-51500000	13	51000001	51500000	1.02	0.917
13:51500001-52000000	13	51500001	52000000	0.984	0.816
13:52500001-53000000	13	52500001	53000000	1.057	0.946
13:53000001-53500000	13	53000001	53500000	1.044	0.992
13:54000001-54500000	13	54000001	54500000	1.02	0.847
13:54500001-55000000	13	54500001	55000000	0.908	0.964
13:55000001-55500000	13	55000001	55500000	1.027	0.806
13:56000001-56500000	13	56000001	56500000	1.05	0.89
13:57000001-57500000	13	57000001	57500000	0.959	0.775
13:57500001-58000000	13	57500001	58000000	0.927	0.955
13:58000001-58500000	13	58000001	58500000	0.941	0.878
13:58500001-59000000	13	58500001	59000000	1.017	0.86
13:59000001-59500000	13	59000001	59500000	1.023	0.992
13:59500001-60000000	13	59500001	60000000	0.951	0.91
13:60000001-60500000	13	60000001	60500000	0.892	0.879
13:60500001-61000000	13	60500001	61000000	1.005	0.791
13:61000001-61500000	13	61000001	61500000	1.066	0.879
13:61500001-62000000	13	61500001	62000000	1.025	0.92
13:62000001-62500000	13	62000001	62500000	0.816	0.885
13:62500001-63000000	13	62500001	63000000	0.928	0.898
13:63000001-63500000	13	63000001	63500000	0.898	0.796
13:63500001-64000000	13	63500001	64000000	0.856	0.865
13:64000001-64500000	13	64000001	64500000	1.069	0.849
13:64500001-65000000	13	64500001	65000000	1.005	0.815
13:65000001-65500000	13	65000001	65500000	0.928	0.873
13:65500001-66000000	13	65500001	66000000	1.007	0.915
13:66000001-66500000	13	66000001	66500000	1.069	0.906
13:66500001-67000000	13	66500001	67000000	0.917	0.815
13:67000001-67500000	13	67000001	67500000	1.06	0.905
13:67500001-68000000	13	67500001	68000000	0.907	0.835
13:68000001-68500000	13	68000001	68500000	0.9	0.906
13:68500001-69000000	13	68500001	69000000	0.909	0.831
13:69000001-69500000	13	69000001	69500000	0.935	0.891
13:69500001-70000000	13	69500001	70000000	0.943	0.793
13:70000001-70500000	13	70000001	70500000	0.856	0.79
13:70500001-71000000	13	70500001	71000000	1.065	0.951
13:71000001-71500000	13	71000001	71500000	0.955	0.89
13:71500001-72000000	13	71500001	72000000	0.991	0.828
13:72500001-73000000	13	72500001	73000000	1.028	0.876
13:73000001-73500000	13	73000001	73500000	0.994	0.993
13:73500001-74000000	13	73500001	74000000	0.933	0.992
13:74000001-74500000	13	74000001	74500000	1.076	0.895
13:74500001-75000000	13	74500001	75000000	1.024	0.94
13:75000001-75500000	13	75000001	75500000	0.986	0.888
13:76000001-76500000	13	76000001	76500000	0.921	0.869
13:76500001-77000000	13	76500001	77000000	0.914	0.954
13:77000001-77500000	13	77000001	77500000	0.977	0.84
13:77500001-78000000	13	77500001	78000000	1.063	0.924
13:78000001-78500000	13	78000001	78500000	1.096	0.923
13:78500001-79000000	13	78500001	79000000	0.911	0.984
13:79000001-79500000	13	79000001	79500000	0.966	0.9
13:79500001-80000000	13	79500001	80000000	1.068	0.98
13:80000001-80500000	13	80000001	80500000	0.888	0.878
13:80500001-81000000	13	80500001	81000000	0.912	0.927
13:81000001-81500000	13	81000001	81500000	0.999	0.89
13:81500001-82000000	13	81500001	82000000	0.929	0.846
13:82000001-82500000	13	82000001	82500000	0.878	0.833
13:82500001-83000000	13	82500001	83000000	0.938	0.843
13:83000001-83500000	13	83000001	83500000	1.097	0.855
13:84000001-84500000	13	84000001	84500000	1.121	0.884
13:85000001-85500000	13	85000001	85500000	0.936	0.866
13:85500001-86000000	13	85500001	86000000	0.932	0.873
13:86000001-86500000	13	86000001	86500000	0.967	0.79
13:86500001-87000000	13	86500001	87000000	0.992	0.793
13:87000001-87500000	13	87000001	87500000	0.956	0.847
13:87500001-88000000	13	87500001	88000000	1.023	0.863
13:88500001-89000000	13	88500001	89000000	0.952	0.88
13:89000001-89500000	13	89000001	89500000	1.026	0.82
13:89500001-90000000	13	89500001	90000000	0.913	0.864
13:90000001-90500000	13	90000001	90500000	0.983	0.932
13:90500001-91000000	13	90500001	91000000	1.079	0.905
13:91000001-91500000	13	91000001	91500000	0.946	0.855
13:91500001-92000000	13	91500001	92000000	1.035	0.81
13:92000001-92500000	13	92000001	92500000	1.003	0.878
13:92500001-93000000	13	92500001	93000000	0.957	0.903
13:93000001-93500000	13	93000001	93500000	0.872	0.811
13:93500001-94000000	13	93500001	94000000	1.072	0.946
13:94000001-94500000	13	94000001	94500000	0.948	0.929
13:94500001-95000000	13	94500001	95000000	1.002	0.901
13:95000001-95500000	13	95000001	95500000	1.088	0.87
13:96000001-96500000	13	96000001	96500000	1.073	0.871
13:96500001-97000000	13	96500001	97000000	0.985	0.898
13:97000001-97500000	13	97000001	97500000	0.984	0.861
13:97500001-98000000	13	97500001	98000000	0.964	0.968
13:98000001-98500000	13	98000001	98500000	1.025	0.847
13:98500001-99000000	13	98500001	99000000	0.986	0.84
13:99000001-99500000	13	99000001	99500000	0.927	0.827
13:99500001-100000000	13	99500001	100000000	0.952	0.938
13:100000001-100500000	13	100000001	100500000	1.024	0.892
13:100500001-101000000	13	100500001	101000000	0.943	0.949
13:101000001-101500000	13	101000001	101500000	0.996	0.919
13:101500001-102000000	13	101500001	102000000	1.062	0.926
13:102000001-102500000	13	102000001	102500000	0.93	0.885
13:102500001-103000000	13	102500001	103000000	0.964	0.873
13:103000001-103500000	13	103000001	103500000	1.102	0.909
13:103500001-104000000	13	103500001	104000000	0.992	0.92
13:104000001-104500000	13	104000001	104500000	0.944	0.808
13:104500001-105000000	13	104500001	105000000	0.928	0.892
13:105500001-106000000	13	105500001	106000000	0.93	0.908
13:106000001-106500000	13	106000001	106500000	1.098	0.845
13:106500001-107000000	13	106500001	107000000	0.983	0.97
13:107500001-108000000	13	107500001	108000000	0.967	0.831
13:108000001-108500000	13	108000001	108500000	0.903	0.873
13:108500001-109000000	13	108500001	109000000	0.996	0.903
13:109500001-110000000	13	109500001	110000000	1.01	0.917
13:110000001-110500000	13	110000001	110500000	0.935	0.819
13:110500001-111000000	13	110500001	111000000	1.02	0.819
13:111000001-111500000	13	111000001	111500000	0.965	0.963
13:112000001-112500000	13	112000001	112500000	1.094	0.994
13:112500001-113000000	13	112500001	113000000	0.966	0.888
13:113000001-113500000	13	113000001	113500000	1.048	0.903
13:113500001-114000000	13	113500001	114000000	0.872	0.981
13:114000001-114364328	13	114000001	114364328	0.982	0.873
14:20000001-20500000	14	20000001	20500000	0.853	1.02
14:20500001-21000000	14	20500001	21000000	0.969	0.971
14:21000001-21500000	14	21000001	21500000	0.919	0.978
14:21500001-22000000	14	21500001	22000000	0.863	1.005
14:22000001-22500000	14	22000001	22500000	1.1	1.04
14:22500001-23000000	14	22500001	23000000	1.006	0.959
14:23500001-24000000	14	23500001	24000000	1.022	1.101
14:24000001-24500000	14	24000001	24500000	1.031	1.016
14:24500001-25000000	14	24500001	25000000	1.162	1.078
14:25000001-25500000	14	25000001	25500000	1.074	1.021
14:25500001-26000000	14	25500001	26000000	1.02	1.096
14:26000001-26500000	14	26000001	26500000	1.009	0.958
14:26500001-27000000	14	26500001	27000000	1.025	1.012
14:27000001-27500000	14	27000001	27500000	1.039	1.046
14:27500001-28000000	14	27500001	28000000	1.014	1.001
14:28000001-28500000	14	28000001	28500000	1.003	0.915
14:28500001-29000000	14	28500001	29000000	0.968	0.992
14:29000001-29500000	14	29000001	29500000	1.014	0.935
14:29500001-30000000	14	29500001	30000000	0.993	1.034
14:30000001-30500000	14	30000001	30500000	0.962	1.038
14:30500001-31000000	14	30500001	31000000	0.966	0.943
14:31000001-31500000	14	31000001	31500000	0.934	0.858
14:31500001-32000000	14	31500001	32000000	1.126	1.049
14:32500001-33000000	14	32500001	33000000	0.952	0.974
14:33000001-33500000	14	33000001	33500000	1.112	1.076
14:33500001-34000000	14	33500001	34000000	1.123	1.012
14:34000001-34500000	14	34000001	34500000	1.052	1.071
14:35000001-35500000	14	35000001	35500000	0.95	0.977
14:35500001-36000000	14	35500001	36000000	0.929	0.982
14:36000001-36500000	14	36000001	36500000	0.974	0.994
14:36500001-37000000	14	36500001	37000000	1.047	0.967
14:37500001-38000000	14	37500001	38000000	0.969	0.983
14:38000001-38500000	14	38000001	38500000	1.145	1.005
14:38500001-39000000	14	38500001	39000000	1.03	1.01
14:39000001-39500000	14	39000001	39500000	0.983	0.94
14:39500001-40000000	14	39500001	40000000	1.028	1.023
14:40000001-40500000	14	40000001	40500000	0.889	0.867
14:41000001-41500000	14	41000001	41500000	0.972	0.895
14:41500001-42000000	14	41500001	42000000	1.092	1.04
14:42000001-42500000	14	42000001	42500000	0.907	0.997
14:42500001-43000000	14	42500001	43000000	0.909	0.985
14:43500001-44000000	14	43500001	44000000	1.05	1.063
14:44000001-44500000	14	44000001	44500000	1.01	1.002
14:44500001-45000000	14	44500001	45000000	0.986	0.993
14:45500001-46000000	14	45500001	46000000	0.897	0.929
14:47000001-47500000	14	47000001	47500000	1.079	1.015
14:47500001-48000000	14	47500001	48000000	1.03	1.039
14:48000001-48500000	14	48000001	48500000	1.051	1.041
14:48500001-49000000	14	48500001	49000000	1.174	0.946
14:49000001-49500000	14	49000001	49500000	1.082	0.995
14:49500001-50000000	14	49500001	50000000	0.914	0.897
14:50000001-50500000	14	50000001	50500000	0.95	0.903
14:50500001-51000000	14	50500001	51000000	0.824	0.975
14:51000001-51500000	14	51000001	51500000	1.023	1.029
14:52000001-52500000	14	52000001	52500000	0.998	0.986
14:52500001-53000000	14	52500001	53000000	1.007	0.912
14:53000001-53500000	14	53000001	53500000	1.091	1.029
14:53500001-54000000	14	53500001	54000000	1.041	1.012
14:54000001-54500000	14	54000001	54500000	0.98	1.056
14:54500001-55000000	14	54500001	55000000	0.924	1.024
14:55000001-55500000	14	55000001	55500000	0.848	0.921
14:55500001-56000000	14	55500001	56000000	1.033	1.03
14:56000001-56500000	14	56000001	56500000	1.002	1.039
14:56500001-57000000	14	56500001	57000000	1.015	1.038
14:57000001-57500000	14	57000001	57500000	0.928	1.005
14:57500001-58000000	14	57500001	58000000	1.001	1.048
14:58000001-58500000	14	58000001	58500000	0.988	0.892
14:58500001-59000000	14	58500001	59000000	1.003	0.931
14:59000001-59500000	14	59000001	59500000	0.932	0.867
14:59500001-60000000	14	59500001	60000000	0.986	1.097
14:60000001-60500000	14	60000001	60500000	0.969	1.038
14:60500001-61000000	14	60500001	61000000	0.982	0.991
14:61000001-61500000	14	61000001	61500000	0.91	0.991
14:61500001-62000000	14	61500001	62000000	1.003	0.898
14:62000001-62500000	14	62000001	62500000	0.996	0.987
14:62500001-63000000	14	62500001	63000000	1.021	0.983
14:63000001-63500000	14	63000001	63500000	0.942	1.039
14:63500001-64000000	14	63500001	64000000	1.035	0.843
14:64000001-64500000	14	64000001	64500000	0.908	1.031
14:64500001-65000000	14	64500001	65000000	0.965	0.998
14:65000001-65500000	14	65000001	65500000	0.889	0.956
14:65500001-66000000	14	65500001	66000000	1.016	1.061
14:66000001-66500000	14	66000001	66500000	1.026	1.092
14:66500001-67000000	14	66500001	67000000	0.985	1.001
14:67000001-67500000	14	67000001	67500000	1.005	0.972
14:67500001-68000000	14	67500001	68000000	0.902	0.97
14:68000001-68500000	14	68000001	68500000	1.003	0.882
14:68500001-69000000	14	68500001	69000000	0.859	0.92
14:69000001-69500000	14	69000001	69500000	1.011	0.913
14:69500001-70000000	14	69500001	70000000	0.915	0.944
14:70000001-70500000	14	70000001	70500000	1.061	1.013
14:70500001-71000000	14	70500001	71000000	0.985	0.955
14:71000001-71500000	14	71000001	71500000	1.02	0.998
14:71500001-72000000	14	71500001	72000000	1.143	1.058
14:72000001-72500000	14	72000001	72500000	0.931	1.066
14:72500001-73000000	14	72500001	73000000	1.049	1.047
14:73000001-73500000	14	73000001	73500000	0.849	0.905
14:73500001-74000000	14	73500001	74000000	1.014	0.864
14:74000001-74500000	14	74000001	74500000	1.042	1.043
14:74500001-75000000	14	74500001	75000000	0.97	0.978
14:75000001-75500000	14	75000001	75500000	0.945	0.887
14:75500001-76000000	14	75500001	76000000	1.002	0.937
14:76000001-76500000	14	76000001	76500000	0.901	0.989
14:76500001-77000000	14	76500001	77000000	0.935	1.124
14:77000001-77500000	14	77000001	77500000	1.08	0.98
14:77500001-78000000	14	77500001	78000000	0.95	0.973
14:78000001-78500000	14	78000001	78500000	0.994	1.039
14:78500001-79000000	14	78500001	79000000	1.051	1.041
14:79000001-79500000	14	79000001	79500000	0.985	1.04
14:79500001-80000000	14	79500001	80000000	1.045	1.027
14:80000001-80500000	14	80000001	80500000	1.142	1.061
14:80500001-81000000	14	80500001	81000000	0.917	0.963
14:81000001-81500000	14	81000001	81500000	1.006	0.899
14:81500001-82000000	14	81500001	82000000	1.014	0.943
14:82000001-82500000	14	82000001	82500000	1.022	1.057
14:82500001-83000000	14	82500001	83000000	1.04	1
14:83000001-83500000	14	83000001	83500000	1.014	0.995
14:84500001-85000000	14	84500001	85000000	1.089	0.967
14:85000001-85500000	14	85000001	85500000	1.064	0.977
14:85500001-86000000	14	85500001	86000000	0.966	0.953
14:86500001-87000000	14	86500001	87000000	1.107	1.009
14:87000001-87500000	14	87000001	87500000	0.922	1.039
14:87500001-88000000	14	87500001	88000000	0.941	1.027
14:88000001-88500000	14	88000001	88500000	1.009	1.022
14:88500001-89000000	14	88500001	89000000	1.065	0.973
14:89000001-89500000	14	89000001	89500000	0.915	0.963
14:89500001-90000000	14	89500001	90000000	0.9	1
14:90000001-90500000	14	90000001	90500000	1.201	1.041
14:90500001-91000000	14	90500001	91000000	1.034	0.967
14:91000001-91500000	14	91000001	91500000	1.018	1.027
14:91500001-92000000	14	91500001	92000000	1.081	0.893
14:92000001-92500000	14	92000001	92500000	1.044	1.059
14:92500001-93000000	14	92500001	93000000	0.929	0.97
14:93000001-93500000	14	93000001	93500000	0.913	0.924
14:93500001-94000000	14	93500001	94000000	1.012	1.063
14:94000001-94500000	14	94000001	94500000	0.985	0.993
14:94500001-95000000	14	94500001	95000000	1.138	1.102
14:95000001-95500000	14	95000001	95500000	0.981	0.871
14:95500001-96000000	14	95500001	96000000	1.02	1.039
14:96000001-96500000	14	96000001	96500000	0.976	0.901
14:96500001-97000000	14	96500001	97000000	0.915	0.974
14:97000001-97500000	14	97000001	97500000	1.101	1.111
14:97500001-98000000	14	97500001	98000000	1.052	0.998
14:98000001-98500000	14	98000001	98500000	0.949	0.959
14:98500001-99000000	14	98500001	99000000	1.025	0.993
14:99000001-99500000	14	99000001	99500000	0.966	0.973
14:99500001-100000000	14	99500001	100000000	1.03	0.976
14:100000001-100500000	14	100000001	100500000	0.92	0.889
14:100500001-101000000	14	100500001	101000000	0.98	1.022
14:101000001-101500000	14	101000001	101500000	1.057	0.997
14:101500001-102000000	14	101500001	102000000	0.959	0.956
14:102000001-102500000	14	102000001	102500000	1.113	0.914
14:102500001-103000000	14	102500001	103000000	1.019	0.993
14:103000001-103500000	14	103000001	103500000	0.959	0.918
14:103500001-104000000	14	103500001	104000000	0.982	1.016
14:104000001-104500000	14	104000001	104500000	0.907	1.068
14:104500001-105000000	14	104500001	105000000	1.108	1.001
14:105000001-105500000	14	105000001	105500000	1.006	1.02
15:23500001-24000000	15	23500001	24000000	0.956	1.032
15:24500001-25000000	15	24500001	25000000	1.014	1.047
15:25000001-25500000	15	25000001	25500000	0.992	0.942
15:26000001-26500000	15	26000001	26500000	0.901	0.987
15:26500001-27000000	15	26500001	27000000	0.974	0.948
15:27000001-27500000	15	27000001	27500000	0.916	0.962
15:27500001-28000000	15	27500001	28000000	1.064	1.001
15:29000001-29500000	15	29000001	29500000	1.108	1.066
15:29500001-30000000	15	29500001	30000000	1.016	1.001
15:31000001-31500000	15	31000001	31500000	0.89	0.918
15:31500001-32000000	15	31500001	32000000	1.039	1.142
15:33000001-33500000	15	33000001	33500000	1.059	1.079
15:33500001-34000000	15	33500001	34000000	1.234	1.031
15:34000001-34500000	15	34000001	34500000	0.931	0.88
15:35500001-36000000	15	35500001	36000000	1.039	1.101
15:36000001-36500000	15	36000001	36500000	1.028	1.011
15:36500001-37000000	15	36500001	37000000	1.038	1.066
15:37000001-37500000	15	37000001	37500000	1.042	1.026
15:37500001-38000000	15	37500001	38000000	1.007	0.995
15:38000001-38500000	15	38000001	38500000	0.976	1.005
15:38500001-39000000	15	38500001	39000000	1.131	0.923
15:39000001-39500000	15	39000001	39500000	0.969	0.978
15:39500001-40000000	15	39500001	40000000	0.955	0.976
15:40500001-41000000	15	40500001	41000000	0.907	0.983
15:41500001-42000000	15	41500001	42000000	1.097	1.011
15:42000001-42500000	15	42000001	42500000	0.886	0.97
15:42500001-43000000	15	42500001	43000000	1.056	1.007
15:43000001-43500000	15	43000001	43500000	1.016	0.954
15:44000001-44500000	15	44000001	44500000	1.149	1.057
15:45000001-45500000	15	45000001	45500000	1.062	1.005
15:45500001-46000000	15	45500001	46000000	1.032	1.02
15:46000001-46500000	15	46000001	46500000	0.993	1.01
15:46500001-47000000	15	46500001	47000000	1.023	0.899
15:47000001-47500000	15	47000001	47500000	0.998	0.963
15:47500001-48000000	15	47500001	48000000	0.988	0.973
15:48000001-48500000	15	48000001	48500000	1.01	1.014
15:48500001-49000000	15	48500001	49000000	1.039	0.97
15:49000001-49500000	15	49000001	49500000	0.866	0.944
15:49500001-50000000	15	49500001	50000000	1.16	0.918
15:50000001-50500000	15	50000001	50500000	0.949	0.909
15:50500001-51000000	15	50500001	51000000	0.96	0.854
15:51000001-51500000	15	51000001	51500000	1.051	0.996
15:51500001-52000000	15	51500001	52000000	1.023	1.028
15:52500001-53000000	15	52500001	53000000	0.998	0.988
15:53000001-53500000	15	53000001	53500000	1.066	1.111
15:53500001-54000000	15	53500001	54000000	1	1.018
15:54000001-54500000	15	54000001	54500000	1.079	1.023
15:55000001-55500000	15	55000001	55500000	1.101	1.016
15:55500001-56000000	15	55500001	56000000	1.058	1.062
15:56000001-56500000	15	56000001	56500000	0.982	1.022
15:56500001-57000000	15	56500001	57000000	0.928	0.972
15:57000001-57500000	15	57000001	57500000	0.916	0.899
15:57500001-58000000	15	57500001	58000000	1.027	1.06
15:58500001-59000000	15	58500001	59000000	0.807	0.871
15:59000001-59500000	15	59000001	59500000	1.02	0.939
15:59500001-60000000	15	59500001	60000000	1.048	1.056
15:60000001-60500000	15	60000001	60500000	1.138	1.017
15:60500001-61000000	15	60500001	61000000	1.167	0.991
15:61000001-61500000	15	61000001	61500000	1.087	1.003
15:61500001-62000000	15	61500001	62000000	1.061	0.933
15:62000001-62500000	15	62000001	62500000	1.145	1.053
15:62500001-63000000	15	62500001	63000000	1.108	0.992
15:63000001-63500000	15	63000001	63500000	1.017	0.895
15:63500001-64000000	15	63500001	64000000	0.931	0.858
15:64000001-64500000	15	64000001	64500000	0.917	0.886
15:64500001-65000000	15	64500001	65000000	0.962	0.985
15:65000001-65500000	15	65000001	65500000	1.056	1.13
15:65500001-66000000	15	65500001	66000000	0.977	0.903
15:66000001-66500000	15	66000001	66500000	0.952	1.075
15:66500001-67000000	15	66500001	67000000	0.934	0.929
15:67500001-68000000	15	67500001	68000000	0.861	0.97
15:68000001-68500000	15	68000001	68500000	0.95	0.913
15:68500001-69000000	15	68500001	69000000	1.008	1.032
15:69000001-69500000	15	69000001	69500000	1.03	0.987
15:69500001-70000000	15	69500001	70000000	1.055	1.025
15:70000001-70500000	15	70000001	70500000	1.008	0.995
15:70500001-71000000	15	70500001	71000000	1.12	1.029
15:71000001-71500000	15	71000001	71500000	1.088	0.993
15:71500001-72000000	15	71500001	72000000	1.048	0.979
15:72000001-72500000	15	72000001	72500000	0.93	0.966
15:72500001-73000000	15	72500001	73000000	1.032	1.087
15:73000001-73500000	15	73000001	73500000	1.054	0.967
15:73500001-74000000	15	73500001	74000000	1.057	1.07
15:74000001-74500000	15	74000001	74500000	1.18	1.215
15:74500001-75000000	15	74500001	75000000	1.056	1.007
15:75500001-76000000	15	75500001	76000000	1.045	0.976
15:76000001-76500000	15	76000001	76500000	1.097	1.105
15:76500001-77000000	15	76500001	77000000	1.041	1.009
15:77000001-77500000	15	77000001	77500000	0.978	1.114
15:77500001-78000000	15	77500001	78000000	1.074	1.103
15:78000001-78500000	15	78000001	78500000	0.904	0.865
15:78500001-79000000	15	78500001	79000000	1.031	1.061
15:79000001-79500000	15	79000001	79500000	1.019	1.053
15:79500001-80000000	15	79500001	80000000	0.974	0.952
15:80000001-80500000	15	80000001	80500000	1.079	1.011
15:80500001-81000000	15	80500001	81000000	0.991	1.045
15:81000001-81500000	15	81000001	81500000	0.853	0.954
15:81500001-82000000	15	81500001	82000000	1.235	1.157
15:82500001-83000000	15	82500001	83000000	1.093	1.131
15:83000001-83500000	15	83000001	83500000	1.131	1.013
15:83500001-84000000	15	83500001	84000000	1.005	1.058
15:84500001-85000000	15	84500001	85000000	1.124	1.061
15:85500001-86000000	15	85500001	86000000	0.955	0.956
15:86000001-86500000	15	86000001	86500000	1.201	1.106
15:86500001-87000000	15	86500001	87000000	1.08	1.081
15:87000001-87500000	15	87000001	87500000	1.035	1.011
15:87500001-88000000	15	87500001	88000000	1.064	1.075
15:88000001-88500000	15	88000001	88500000	1.105	1.047
15:88500001-89000000	15	88500001	89000000	1.056	1.119
15:89000001-89500000	15	89000001	89500000	1.002	0.998
15:89500001-90000000	15	89500001	90000000	0.958	1.132
15:90000001-90500000	15	90000001	90500000	0.933	0.911
15:90500001-91000000	15	90500001	91000000	1.054	0.93
15:91000001-91500000	15	91000001	91500000	1.013	1.135
15:92000001-92500000	15	92000001	92500000	0.966	1.072
15:92500001-93000000	15	92500001	93000000	0.922	0.957
15:93000001-93500000	15	93000001	93500000	1.067	1.135
15:93500001-94000000	15	93500001	94000000	1.117	1.066
15:94000001-94500000	15	94000001	94500000	1.018	0.962
15:94500001-95000000	15	94500001	95000000	1.016	1.022
15:95000001-95500000	15	95000001	95500000	1.051	1.028
15:95500001-96000000	15	95500001	96000000	1.071	1.061
15:96000001-96500000	15	96000001	96500000	0.957	0.979
